timestamp,source,summary
2026-08-14 03:43:58,firewall,10.14.7.23:53645 -> 20.112.52.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 03:54:52,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=3.337s
2026-08-14 04:27:33,flow_train,10.14.7.23 -> 44.236.72.93:22 TCP dur=0.886s
2026-08-14 04:30:16,firewall,10.14.7.23:57674 -> 20.112.52.29:123 UDP ALLOW (NTP-OUT)
2026-08-14 04:41:00,flow_train,10.14.7.23 -> 20.112.52.29:22 TCP dur=14.128s
2026-08-14 04:42:22,firewall,10.14.7.23:64366 -> 10.20.8.20:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-14 04:49:13,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=4.132s
2026-08-14 04:51:30,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=5.069s
2026-08-14 04:51:51,flow_train,10.14.7.23 -> 142.250.74.14:445 TCP dur=0.06s
2026-08-14 05:09:31,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=1.256s
2026-08-14 05:16:25,dns,query windowsupdate.com -> NOERROR
2026-08-14 05:17:56,flow_train,10.14.7.23 -> 104.16.132.229:1433 TCP dur=66.194s
2026-08-14 05:36:39,firewall,10.14.7.23:59954 -> 20.112.52.29:123 UDP ALLOW (NTP-OUT)
2026-08-14 05:50:39,firewall,10.14.7.23:53370 -> 185.125.190.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 05:51:50,firewall,10.14.7.23:60454 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-14 06:04:45,flow_investigation,10.14.7.23 -> 20.112.52.29:443 TCP dur=150.23s
2026-08-14 06:15:00,flow_investigation,10.14.7.23 -> 185.125.190.29:1433 TCP dur=25.227s
2026-08-14 06:39:24,firewall,10.14.7.23:55197 -> 10.20.8.20:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-14 06:42:02,dns,query ietf.org -> NOERROR
2026-08-14 06:48:31,dns,query mozilla.org -> NOERROR
2026-08-14 06:49:40,dns,query windowsupdate.com -> NOERROR
2026-08-14 07:01:58,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-14 07:08:01,firewall,10.14.7.23:54523 -> 185.125.190.29:53 UDP ALLOW (DNS-OUT)
2026-08-14 08:12:32,firewall,10.14.7.23:55137 -> 13.107.6.156:123 UDP ALLOW (NTP-OUT)
2026-08-14 08:14:28,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=30.288s
2026-08-14 08:15:12,firewall,10.14.7.23:54381 -> 10.20.1.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-14 08:38:46,dns,query windowsupdate.com -> NOERROR
2026-08-14 08:50:54,firewall,10.14.7.23:62258 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 08:55:57,firewall,10.14.7.23:54423 -> 142.250.74.14:53 UDP ALLOW (DNS-OUT)
2026-08-14 09:01:28,flow_investigation,10.14.7.23 -> 140.82.121.4:80 TCP dur=23.607s
2026-08-14 09:04:56,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-14 09:28:34,flow_investigation,10.14.7.23 -> 13.107.6.156:445 TCP dur=5.901s
2026-08-14 09:34:10,flow_investigation,10.14.7.23 -> 185.125.190.29:443 TCP dur=4.11s
2026-08-14 09:38:41,flow_train,10.14.7.23 -> 185.125.190.29:1433 TCP dur=21.405s
2026-08-14 09:44:48,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=9.137s
2026-08-14 09:57:29,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-14 10:19:43,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-14 10:25:34,flow_train,10.14.7.23 -> 13.107.6.156:3389 TCP dur=0.52s
2026-08-14 11:48:13,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-14 11:50:01,firewall,10.14.7.23:61283 -> 10.20.5.12:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-14 12:13:52,firewall,10.14.7.23:55643 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-14 12:25:43,dns,query cloudflare.com -> NOERROR
2026-08-14 12:27:45,firewall,10.14.7.23:50970 -> 13.107.6.156:53 UDP ALLOW (DNS-OUT)
2026-08-14 12:30:45,dns,query office.com -> NOERROR
2026-08-14 12:31:07,dns,query nust.na -> NOERROR
2026-08-14 12:42:01,firewall,10.14.7.23:63058 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-14 12:55:57,flow_train,10.14.7.23 -> 185.125.190.29:1433 TCP dur=19.689s
2026-08-14 13:14:52,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=168.656s
2026-08-14 13:27:26,flow_train,10.14.7.23 -> 142.250.74.14:3389 TCP dur=35.381s
2026-08-14 13:38:41,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=24.292s
2026-08-14 14:17:23,flow_investigation,10.14.7.23 -> 44.236.72.93:22 TCP dur=7.651s
2026-08-14 14:19:52,firewall,10.14.7.23:58290 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 14:36:35,firewall,10.14.7.23:59718 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 14:40:29,firewall,10.14.7.23:60927 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 14:47:05,dns,query akamaiedge.net -> NOERROR
2026-08-14 14:55:10,flow_train,10.14.7.23 -> 185.125.190.29:3389 TCP dur=1.004s
2026-08-14 14:55:49,dns,query nust.na -> NOERROR
2026-08-14 14:57:35,flow_train,10.14.7.23 -> 44.236.72.93:445 TCP dur=5.841s
2026-08-14 15:17:23,flow_train,10.14.7.23 -> 104.16.132.229:22 TCP dur=0.533s
2026-08-14 15:43:19,firewall,10.14.7.23:50026 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-14 15:44:21,flow_train,10.14.7.23 -> 104.16.132.229:80 TCP dur=78.286s
2026-08-14 16:08:31,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-14 16:13:43,flow_train,10.14.7.23 -> 44.236.72.93:80 TCP dur=6.107s
2026-08-14 16:19:25,flow_train,10.14.7.23 -> 44.236.72.93:53 UDP dur=6.417s
2026-08-14 16:48:29,flow_investigation,10.14.7.23 -> 140.82.121.4:1433 TCP dur=15.116s
2026-08-14 18:06:16,flow_train,10.14.7.23 -> 20.112.52.29:445 TCP dur=3.964s
2026-08-14 18:08:07,dns,query google.com -> NOERROR
2026-08-14 18:08:46,dns,query office.com -> NOERROR
2026-08-14 18:34:09,firewall,10.14.7.23:63566 -> 142.250.74.14:53 UDP DENY (DNS-OUT)
2026-08-14 18:36:54,firewall,10.14.7.23:65486 -> 142.250.74.14:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 18:48:12,dns,query windowsupdate.com -> NOERROR
2026-08-14 19:16:58,firewall,10.14.7.23:61020 -> 44.236.72.93:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 19:27:54,flow_train,10.14.7.23 -> 140.82.121.4:53 UDP dur=32.986s
2026-08-14 19:32:10,flow_train,10.14.7.23 -> 185.125.190.29:25 TCP dur=4.881s
2026-08-14 19:38:13,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=2.962s
2026-08-14 19:44:55,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=38.9s
2026-08-14 20:19:34,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=14.332s
2026-08-14 20:20:21,firewall,10.14.7.23:49352 -> 13.107.6.156:123 UDP ALLOW (NTP-OUT)
2026-08-14 20:21:46,firewall,10.14.7.23:55851 -> 185.125.190.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 20:31:48,flow_train,10.14.7.23 -> 20.112.52.29:445 TCP dur=37.146s
2026-08-14 20:50:36,flow_train,10.14.7.23 -> 185.125.190.29:445 TCP dur=3.797s
2026-08-14 21:00:58,firewall,10.14.7.23:63812 -> 10.20.1.10:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-14 21:03:29,firewall,10.14.7.23:49820 -> 185.125.190.29:53 UDP ALLOW (DNS-OUT)
2026-08-14 21:14:34,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=8.304s
2026-08-14 21:47:25,firewall,10.14.7.23:56791 -> 185.125.190.29:53 UDP ALLOW (DNS-OUT)
2026-08-14 22:03:46,dns,query cloudflare.com -> NOERROR
2026-08-14 22:06:24,firewall,10.14.7.23:56567 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 22:11:36,flow_train,10.14.7.23 -> 104.16.132.229:1433 TCP dur=3.669s
2026-08-14 22:14:51,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=13.388s
2026-08-14 22:23:54,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=8.747s
2026-08-14 22:24:06,firewall,10.14.7.23:60583 -> 104.16.132.229:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-14 22:37:57,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=1.825s
2026-08-14 22:49:23,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=39.578s
2026-08-14 22:56:41,flow_train,10.14.7.23 -> 20.112.52.29:3389 TCP dur=15.974s
2026-08-14 23:11:28,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=4.694s
2026-08-14 23:16:04,firewall,10.14.7.23:52695 -> 185.125.190.29:53 UDP ALLOW (DNS-OUT)
2026-08-14 23:22:13,firewall,10.14.7.23:58038 -> 185.125.190.29:53 UDP ALLOW (DNS-OUT)
2026-08-14 23:28:17,flow_train,10.14.7.23 -> 104.16.132.229:1433 TCP dur=0.528s
2026-08-14 23:29:25,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=181.606s
2026-08-14 23:32:34,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=15.934s
2026-08-14 23:43:29,flow_train,10.14.7.23 -> 44.236.72.93:1433 TCP dur=12.805s
2026-08-14 23:48:47,flow_investigation,10.14.7.23 -> 13.107.6.156:443 TCP dur=40.911s
2026-08-15 00:03:02,dns,query ubuntu.com -> NOERROR
2026-08-15 00:05:10,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=4.401s
2026-08-15 00:18:00,flow_investigation,10.14.7.23 -> 10.20.5.12:1433 TCP dur=0.195s
2026-08-15 00:18:28,flow_investigation,10.14.7.23 -> 10.20.3.50:443 TCP dur=0.368s
2026-08-15 00:28:00,firewall,10.14.7.23:59804 -> 10.20.8.20:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 00:32:35,dns,query github.com -> NOERROR
2026-08-15 00:33:59,flow_train,10.14.7.23 -> 13.107.6.156:1433 TCP dur=0.264s
2026-08-15 00:34:12,flow_train,10.14.7.23 -> 140.82.121.4:3389 TCP dur=17.727s
2026-08-15 00:43:00,firewall,10.14.7.23:52138 -> 10.20.1.10:445 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 00:44:06,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=74.244s
2026-08-15 00:45:07,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=4.27s
2026-08-15 00:55:10,flow_train,10.14.7.23 -> 104.16.132.229:53 UDP dur=40.331s
2026-08-15 00:56:13,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=48.306s
2026-08-15 00:58:55,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=3.864s
2026-08-15 01:07:55,firewall,10.14.7.23:58231 -> 10.20.1.10:445 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 01:16:53,flow_train,10.14.7.23 -> 142.250.74.14:1433 TCP dur=28.066s
2026-08-15 01:18:35,flow_investigation,10.14.7.23 -> 10.20.2.15:25 TCP dur=0.35s
2026-08-15 01:25:03,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=2.356s
2026-08-15 01:28:30,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=2.217s
2026-08-15 01:29:34,firewall,10.14.7.23:60290 -> 10.20.1.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 01:41:02,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-15 01:41:14,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-15 01:41:29,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-15 01:41:47,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-15 01:42:03,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-15 01:42:17,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=85.874s
2026-08-15 01:42:19,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-15 01:42:38,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-15 01:44:12,dns,query f625067be309.sync-check-telemetry.net -> NOERROR
2026-08-15 01:45:06,firewall,10.14.7.23:52000 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 01:46:00,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=54.27s
2026-08-15 01:48:16,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=71.247s
2026-08-15 01:49:12,dns,query d9a64345a17a.sync-check-telemetry.net -> NOERROR
2026-08-15 01:50:00,firewall,10.14.7.23:52001 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 01:50:01,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=2.487s
2026-08-15 01:52:07,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-15 01:53:06,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=51.793s
2026-08-15 01:53:23,firewall,10.14.7.23:60506 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-15 01:54:12,dns,query ddeb2654f560.sync-check-telemetry.net -> NOERROR
2026-08-15 01:55:04,firewall,10.14.7.23:52002 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 01:59:12,dns,query 40f8cb9d8363.sync-check-telemetry.net -> NOERROR
2026-08-15 02:00:04,firewall,10.14.7.23:52003 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:04:12,dns,query e16e3e4cd95e.sync-check-telemetry.net -> NOERROR
2026-08-15 02:04:57,firewall,10.14.7.23:50952 -> 140.82.121.4:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:05:05,firewall,10.14.7.23:52004 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:05:05,flow_train,10.14.7.23 -> 140.82.121.4:80 TCP dur=42.13s
2026-08-15 02:09:12,dns,query 0fe1bd29b73f.sync-check-telemetry.net -> NOERROR
2026-08-15 02:10:06,firewall,10.14.7.23:52005 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:10:07,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=2.747s
2026-08-15 02:10:21,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=17.039s
2026-08-15 02:12:37,flow_train,10.14.7.23 -> 13.107.6.156:3389 TCP dur=1.237s
2026-08-15 02:14:12,dns,query 9d9c4ae4f899.sync-check-telemetry.net -> NOERROR
2026-08-15 02:15:02,firewall,10.14.7.23:52006 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:15:11,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=2.618s
2026-08-15 02:18:00,firewall,10.14.7.23:53000 -> 10.20.5.12:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 02:18:07,firewall,10.14.7.23:53001 -> 10.20.8.20:445 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 02:18:07,flow_investigation,10.14.7.23 -> 10.20.8.20:445 TCP dur=0.259s
2026-08-15 02:18:14,firewall,10.14.7.23:53002 -> 10.20.9.10:443 TCP DENY (INTERNAL-DEFAULT-DENY)
2026-08-15 02:18:14,flow_investigation,10.14.7.23 -> 10.20.9.10:443 TCP dur=0.543s
2026-08-15 02:18:21,firewall,10.14.7.23:53003 -> 10.20.1.10:389 TCP DENY (INTERNAL-DEFAULT-DENY)
2026-08-15 02:18:21,flow_investigation,10.14.7.23 -> 10.20.1.10:389 TCP dur=0.24s
2026-08-15 02:18:28,firewall,10.14.7.23:53004 -> 10.20.3.50:443 TCP DENY (INTERNAL-DEFAULT-DENY)
2026-08-15 02:18:35,firewall,10.14.7.23:53005 -> 10.20.2.15:25 TCP DENY (INTERNAL-DEFAULT-DENY)
2026-08-15 02:19:12,dns,query 31cca31d72aa.sync-check-telemetry.net -> NOERROR
2026-08-15 02:20:00,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=3.285s
2026-08-15 02:20:09,firewall,10.14.7.23:52007 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:20:14,flow_train,10.14.7.23 -> 20.112.52.29:3389 TCP dur=15.327s
2026-08-15 02:21:43,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-15 02:21:54,flow_investigation,10.14.7.23 -> 140.82.121.4:80 TCP dur=12.137s
2026-08-15 02:22:10,firewall,10.14.7.23:54120 -> 10.20.5.12:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 02:24:12,dns,query b8a064ef7de5.sync-check-telemetry.net -> NOERROR
2026-08-15 02:25:00,firewall,10.14.7.23:52008 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:29:12,dns,query dc6c4d038f0c.sync-check-telemetry.net -> NOERROR
2026-08-15 02:30:06,firewall,10.14.7.23:52009 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:30:07,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=4.244s
2026-08-15 02:31:44,firewall,10.14.7.23:54144 -> 10.20.8.20:445 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 02:34:04,dns,query cdn-sync-update.com -> NOERROR
2026-08-15 02:34:31,firewall,10.14.7.23:54906 -> 142.250.74.14:53 UDP ALLOW (DNS-OUT)
2026-08-15 02:35:08,firewall,10.14.7.23:52010 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:35:09,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=3.73s
2026-08-15 02:37:36,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=2.272s
2026-08-15 02:39:08,dns,query cdn-sync-update.com -> NOERROR
2026-08-15 02:40:02,firewall,10.14.7.23:52011 -> 185.199.110.42:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:40:04,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=3.988s
2026-08-15 02:41:19,firewall,10.14.7.23:55000 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:42:13,firewall,10.14.7.23:55001 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:43:01,firewall,10.14.7.23:55002 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:44:10,firewall,10.14.7.23:55003 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:45:02,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=71.882s
2026-08-15 02:45:03,firewall,10.14.7.23:55004 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:46:01,firewall,10.14.7.23:55005 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:47:00,firewall,10.14.7.23:55006 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:47:02,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=52.467s
2026-08-15 02:48:05,firewall,10.14.7.23:55007 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:49:06,firewall,10.14.7.23:55008 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:50:06,firewall,10.14.7.23:55009 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:50:10,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=62.855s
2026-08-15 02:51:06,firewall,10.14.7.23:55010 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:51:16,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=87.765s
2026-08-15 02:52:11,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=86.485s
2026-08-15 02:52:20,firewall,10.14.7.23:55011 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:53:09,firewall,10.14.7.23:55012 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:54:00,firewall,10.14.7.23:55013 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:54:12,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=83.879s
2026-08-15 02:55:11,firewall,10.14.7.23:55014 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:55:14,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=57.686s
2026-08-15 02:56:10,firewall,10.14.7.23:55015 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:57:15,firewall,10.14.7.23:55016 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 02:57:15,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=70.263s
2026-08-15 02:57:31,flow_train,10.14.7.23 -> 13.107.6.156:445 TCP dur=1.554s
2026-08-15 02:58:03,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=91.2s
2026-08-15 02:58:19,firewall,10.14.7.23:55017 -> 45.77.89.11:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 03:31:57,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=1.712s
2026-08-15 03:39:24,dns,query google.com -> NOERROR
2026-08-15 03:44:14,firewall,10.14.7.23:64755 -> 140.82.121.4:123 UDP ALLOW (NTP-OUT)
2026-08-15 03:45:18,flow_investigation,10.14.7.23 -> 13.107.6.156:25 TCP dur=10.867s
2026-08-15 03:49:09,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=79.814s
2026-08-15 04:12:13,flow_train,10.14.7.23 -> 13.107.6.156:80 TCP dur=21.903s
2026-08-15 04:20:07,flow_train,10.14.7.23 -> 44.236.72.93:445 TCP dur=4.893s
2026-08-15 04:47:39,flow_train,10.14.7.23 -> 104.16.132.229:80 TCP dur=14.289s
2026-08-15 04:55:01,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=1.64s
2026-08-15 05:10:24,firewall,10.14.7.23:63634 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 05:14:07,flow_investigation,10.14.7.23 -> 13.107.6.156:443 TCP dur=7.84s
2026-08-15 05:17:28,dns,query ubuntu.com -> NOERROR
2026-08-15 05:29:54,dns,query mozilla.org -> NOERROR
2026-08-15 05:47:34,firewall,10.14.7.23:53327 -> 10.20.5.12:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 05:52:19,flow_train,10.14.7.23 -> 104.16.132.229:80 TCP dur=9.02s
2026-08-15 06:15:51,firewall,10.14.7.23:56588 -> 10.20.5.12:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 06:17:39,flow_train,10.14.7.23 -> 20.112.52.29:22 TCP dur=6.447s
2026-08-15 06:20:15,flow_train,10.14.7.23 -> 140.82.121.4:53 UDP dur=46.966s
2026-08-15 06:41:44,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=36.71s
2026-08-15 06:52:33,firewall,10.14.7.23:54642 -> 104.16.132.229:53 UDP DENY (DNS-OUT)
2026-08-15 06:58:11,firewall,10.14.7.23:62049 -> 20.112.52.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 07:16:49,firewall,10.14.7.23:62185 -> 20.112.52.29:123 UDP ALLOW (NTP-OUT)
2026-08-15 07:37:27,firewall,10.14.7.23:55901 -> 140.82.121.4:123 UDP ALLOW (NTP-OUT)
2026-08-15 08:34:32,flow_train,10.14.7.23 -> 13.107.6.156:25 TCP dur=40.715s
2026-08-15 08:48:24,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-15 08:55:49,firewall,10.14.7.23:63193 -> 185.125.190.29:123 UDP ALLOW (NTP-OUT)
2026-08-15 08:56:37,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-15 10:01:11,firewall,10.14.7.23:62285 -> 140.82.121.4:123 UDP ALLOW (NTP-OUT)
2026-08-15 10:20:53,flow_train,10.14.7.23 -> 44.236.72.93:25 TCP dur=20.18s
2026-08-15 10:23:08,flow_train,10.14.7.23 -> 142.250.74.14:445 TCP dur=8.4s
2026-08-15 11:05:37,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=26.428s
2026-08-15 11:08:42,dns,query mozilla.org -> NOERROR
2026-08-15 11:18:57,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-15 11:20:56,firewall,10.14.7.23:61127 -> 10.20.1.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 11:21:30,firewall,10.14.7.23:60138 -> 185.125.190.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 11:28:45,firewall,10.14.7.23:63842 -> 140.82.121.4:123 UDP ALLOW (NTP-OUT)
2026-08-15 11:28:48,firewall,10.14.7.23:55559 -> 185.125.190.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 11:38:15,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=40.369s
2026-08-15 11:39:46,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-15 11:41:43,flow_train,10.14.7.23 -> 44.236.72.93:3389 TCP dur=34.098s
2026-08-15 11:47:26,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=126.73s
2026-08-15 11:50:30,flow_train,10.14.7.23 -> 13.107.6.156:80 TCP dur=10.238s
2026-08-15 11:58:26,flow_investigation,10.14.7.23 -> 140.82.121.4:443 TCP dur=46.87s
2026-08-15 12:17:08,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=19.44s
2026-08-15 12:20:42,firewall,10.14.7.23:65014 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-15 12:28:17,flow_train,10.14.7.23 -> 13.107.6.156:53 UDP dur=2.891s
2026-08-15 12:29:44,firewall,10.14.7.23:60528 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-15 12:34:35,flow_train,10.14.7.23 -> 20.112.52.29:53 UDP dur=27.769s
2026-08-15 12:43:43,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-15 12:55:43,flow_train,10.14.7.23 -> 13.107.6.156:1433 TCP dur=98.55s
